instance_id,premise,hypothesis,true_label,pred_label,correct,model,dataset,conf_label0,conf_label1,conf_label2,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_7484,परिणामस्वरूप मोडल अनुमानित पोस्टे इटालियानेको एकाइ लागत ७४ सेन्ट छ जबकि वास्तविक मूल्य ७९ सेन्ट छ।,पोस्ते इटालियानेको एकाइ लागत मोडलले अनुमान गरेको भन्दा ५ सेन्ट बढी छ।,0,1,0,xlmr,mnli,0.38,0.5733,0.0467,False,False,False,,,
MNLI-Nepali_test_7312,यसमा धेरै कम मानिसहरू यात्रा गर्छन्; यसको मुख्य उद्देश्य परम्पराको कलाकृतिको रूपमा हो।,केही मानिसहरू मात्र यात्राका लागि यसमा चढ्छन्।,0,1,0,xlmr,mnli,0.0026,0.9972,0.0002,False,False,False,,,
MNLI-Nepali_test_7361,अनि के होला यदि बैनले स्टारलाई सल्लाह दिइरहेको भए?,अनि के होला यदि बैनले स्टारलाई सम्भावित कार्यविधिहरू सुझाव दिइरहेको भए?,0,1,0,xlmr,mnli,0.0041,0.9957,0.0002,False,False,False,,,
MNLI-Nepali_test_886,वाइन?,उसले तयार गिलासहरू भएको ट्रेतिर सङ्केत गर्यो।,0,1,0,xlmr,mnli,0.2195,0.7509,0.0297,False,False,False,,,
MNLI-Nepali_test_4647,"विश्व बूढो हुँदैछ, आवरण कथा चिन्तित छ। जीवन प्रत्याशा बढ्दैछ, प्रजनन क्षमता घट्दैछ, र वृद्धवृद्धालाई सहयोग गर्ने लागतले विश्वव्यापी मन्दी निम्त्याउन सक्छ।",संसारमा औसतमा मानिसहरू बूढो हुँदैछन्।,0,1,0,xlmr,mnli,0.0159,0.9828,0.0013,False,False,False,,,
MNLI-Nepali_test_7987,रुए दे ला ब्याङ्कको लेग्रान्डमा ठूलो चयन छ।,"अझ विस्तृत चयनका लागि, रुए दे ला ब्याङ्कका स्टोरहरूमा जानुहोस्।",0,1,0,xlmr,mnli,0.0509,0.9457,0.0034,False,False,False,,,
MNLI-Nepali_test_3495,"धेरै धेरै धन्यवाद, बाई-बाई।",धन्यवाद र अलविदा।,0,1,0,xlmr,mnli,0.0049,0.9936,0.0014,False,False,False,,,
MNLI-Nepali_test_7560,"उसले तल हेर्यो, आफ्नो फोक्सोको हेराइमा त्यो माथि उठिरहेको देख्दै।","उसले त्यसलाई स्थिर रूपमा हेर्यो, त्यो आफ्नो सास फेर्ने क्रमसँगै कसरी माथि उठिरहेको छ भन्ने हेर्दै।",0,1,0,xlmr,mnli,0.3586,0.4493,0.1921,False,False,False,,,
MNLI-Nepali_test_4013,"मतदाताहरू सायद अझै पनि त्यो प्लाईड शर्टमा प्रतिक्रिया गरिरहेका छन्, न्यासभिलका सफ्टवेयर उद्यमी टम ब्ल्याक भन्छन्।",मतदाताहरूले प्लाईड शर्टमा कडा प्रतिक्रिया देखाएका छन्।,0,1,0,xlmr,mnli,0.4887,0.5072,0.0041,False,False,False,,,
MNLI-Nepali_test_6660,अधिकांश आपतकालीन विभागका चिकित्सकहरूले चिकित्सक वा नर्सहरू नै प्रभावकारी उपचार प्रदान गर्ने सबैभन्दा राम्रो व्यक्ति हुनेछन् भन्ने विश्वास गर्दैनन्।,अधिकांश आपतकालीन विभागका चिकित्सकहरू सोच्छन् कि प्रभावकारी उपचार प्रदान गर्नका लागि अझ राम्रा मानिसहरू छन्।,0,1,0,xlmr,mnli,0.2872,0.712,0.0008,False,False,True,,,
MNLI-Nepali_test_2197,के तपाईंलाई लाग्छ टपेन्सले टाउको हल्लाइन्।,टपेन्सले टाउको हल्लाइन् र आश्चर्य गरिन्?,0,1,0,xlmr,mnli,0.0035,0.9958,0.0007,False,False,False,,,
MNLI-Nepali_test_7354,"ओह, हो, उनी धेरै राम्री छिन्, उनी मर्न सक्दिनँ, ओह, त्यो मात्र थियो।","आशा छ, उनी मर्दैनन् किनभने उनी यति राम्री व्यक्ति छिन्।",0,1,0,xlmr,mnli,0.3397,0.6532,0.0071,False,False,True,,,
MNLI-Nepali_test_8126,तपाईंलाई कसरी थाहा भयो? मैले फुसफुसाएँ।,मैले त्यो व्यक्तिलाई फुसफुसाएँ।,0,1,0,xlmr,mnli,0.0972,0.9014,0.0014,False,False,False,,,
MNLI-Nepali_test_1535,"हो, हो, मलाई थाहा छैन हामीले किन्यौँ।",मलाई थाहा छ कि हामीले खरिद गरेनौं।,0,2,0,xlmr,mnli,1e-04,1e-04,0.9998,False,False,True,,,
MNLI-Nepali_test_9104,"र यी कटौतीहरूको शीर्षमा—जसको पहिलो सानो कदममा कांग्रेस र राष्ट्रपतिले भर्खरै झिम्काए—थप डोल कटौतीहरू गरिनु पर्नेछ, जुन बजेटको कमजोर भागको लगभग ४० प्रतिशत बराबर छ।",डोल थप कटौती गर्न चाहन्छन्।,0,1,0,xlmr,mnli,0.002,0.9952,0.0028,False,False,False,,,
