instance_id,premise,hypothesis,label,true_label,pred_label,correct,model,dataset,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_8152,यो चान्सरी (क्यान्सलरिया) सँग जोडिएको छ जहाँ निकोल् म्याकियावेल्लीले फ्लोरेन्टाइन गणतन्त्रका सचिवको रूपमा सेवा गरेका थिए।,निकोल् म्याकियावेल्लीले फ्लोरेन्टाइन गणतन्त्रका लागि केवल पाँच वर्ष सचिवको रूपमा काम गरे।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4499,तपाईंलाई थाहा छ यी केटाहरू सीधा छन्; तिनीहरू र तिनीहरूका बूढा मानिस रेनीको आफ्नै आग्रहमा जंगलीहरूको लागि 'रेन्ज' मा काम गर्न आएका छन्।,बुबा आफ्ना बच्चाहरू जत्तिकै सीधा थिएनन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8573,"यदि तपाईं जाडो महिनाहरूमा कुनै शो हेर्न चाहनुहुन्छ भने न्यानो कपडाको एक तह लैजान नबिर्सनुहोस्, किनकि साँझ चिसो हुन सक्छ।",जाडोमा सबै थिम शोहरू बाहिर हुनेछन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_10172,"तपाईं जुन गतिमा जाँदै हुनुहुन्थ्यो, मैले तपाईंलाई पहिले बताउन सकिनँ।",म तपाईंलाई भन्नको लागि धेरै छिटो जाँदै हुनुहुन्थ्यो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1745,"हो, कडा मेहनत, हो, यो हो।",कडा परिश्रमले फल दिन्छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1988,यसलाई तुरुन्तै पिउनुहोस्! उनले अनिवार्य रूपमा गिलास केटीको ओठमा थिचिन्।,उनले एउटा एम्बर गिलास केटीको मुखमा राखिन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_656,कन्स्टान्टिनोपलबाट आएको बाइजान्टिन अभियानले ५३४ मा बालेरिकबाट भ्यान्डल्सलाई हटाएको थियो।,कन्स्टान्टिनोपललाई बालेरिक सरकारमा मानार्थ पद दिइएको थियो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3096,सार्वजनिक स्थानहरूमा।,सार्वजनिक र निजी दुवैमा।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_725,अब त्यो अनौठो छ।,केही कुरा ठीक छैन जस्तो लाग्छ।,1,1,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_8950,"अँ, जे होस्, मलाई त्यो गर्न मन पर्छ र अर्को कुरा जुन मलाई मन पर्छ त्यो हो कि म शौकले एउटा लामो दूरीको धावक हुँ।",म म्याराथन दौड्छु।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7831,"सामान्यतया, मेरो ढिलाइ समस्या थिएन।",म सधैं ढिलो हुन्थें र यसको लागि कहिल्यै समस्यामा परेको थिइनँ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7071,"यस सडकमा अगाडि बढ्नुहोस् र मोलिभोस (यसको प्राचीन नाम, मिथिमनाद्वारा पनि चिनिन्छ) को सुन्दर तटीय सहरमा पुग्नुहोस्, जुन पर्यटकहरूका लागि लोकप्रिय स्थान हो।",मोलिभोसमा एउटा सुन्दर होटल छ यद्यपि यो पर्यटकहरूले भरिएको छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8052,म्याककेनले सरकारलाई सुधार्न र युवाहरूलाई प्रेरित गर्न चाहेको बताए।,युवाहरू म्याककेनले तय गरेको उदाहरणलाई पछ्याउन चाहन्छन्।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
